"track_id","track_name","track_popularity","album_name","album_type","album_label","album_popularity","artist_num","artist_name","artist_followers","artist_popularity","pop","hip_hop","rock","electro","christmas","cinema","latino","collab","explicit","danceability","energy","key","mode","time_signature","loudness","speechiness","acousticness","liveness","valence","tempo","duration","streams","year_release","month_release","day_release","weekday_release","year_week","month_week","week_index","rank_group"
"6f3Slt0GbA2bPZlz0aIFXN","The Business",82,"The Business","single","Atlantic Records",70,1,"Tiësto",6555417,82,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.798,0.62,"8","0","4",-7.079,0.232,0.414,0.112,0.235,120.031,164,18230377,"2020","09","16","miércoles","2021","03",217,"11-20"
"5Kskr9LcNYa0tpt5f0ZEJx","Calling My Phone",8,"Calling My Phone","single","Columbia",2,2,"Lil Tjay",5760349,80,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.907,0.393,"4","0","4",-7.636,0.0539,0.451,0.135,0.202,104.949,205.458,18107851,"2021","02","12","viernes","2021","03",217,"11-20"
"60ynsPSSKe6O3sfwRnIBRf","Streets",82,"Hot Pink","album","Kemosabe Records/RCA Records",78,1,"Doja Cat",22555550,87,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.749,0.463,"11","1","4",-8.433,0.0842,0.21,0.338,0.189,90.035,226.986,17768696,"2019","11","07","jueves","2021","03",217,"11-20"
"3aQem4jVGdhtg116TmJnHz","What’s Next",75,"Scary Hours 2","single","OVO",74,1,"Drake",68054384,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.781,0.594,"0","0","4",-6.959,0.0485,0.0136,0.162,0.0628,129.895,178.153,17655464,"2021","03","05","viernes","2021","03",217,"11-20"
"1xK1Gg9SxG8fy2Ya373oqb","Bandido",74,"Bandido","single","White World Music",62,2,"Myke Towers",9738912,85,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.713,0.617,"8","1","4",-4.637,0.0887,0.122,0.0962,0.682,168.021,232.853,17485542,"2020","12","10","jueves","2021","03",217,"11-20"
"3tjFYV6RSFtuktYl3ZtYcq","Mood (feat. iann dior)",12,"Mood (feat. iann dior)","single","Records/Columbia",4,2,"24kGoldn",1881026,74,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.7,0.722,"7","0","4",-3.558,0.0369,0.221,0.272,0.756,90.989,140.525,17041970,"2020","07","24","viernes","2021","03",217,"11-20"
"27OeeYzk6klgBh83TSvGMA","WITHOUT YOU",79,"F*CK LOVE (SAVAGE)","album","Columbia",74,1,"The Kid LAROI",4048084,82,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.662,0.413,"0","1","4",-7.357,0.0299,0.213,0.134,0.467,93.005,161.384,17022810,"2020","11","06","viernes","2021","03",217,"11-20"
"1M4OcYkxAtu3ErzSgDEfoi","Up",70,"Up (Instrumental)","single","Atlantic Records",58,1,"Cardi B",20558860,81,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.868,0.795,"11","1","4",-6.044,0.269,0.0012,0.0461,0.819,166,156.944,16424478,"2021","02","04","jueves","2021","03",217,"11-20"
"5nujrmhLynf4yMoMtj8AQF","Levitating (feat. DaBaby)",84,"Future Nostalgia","album","Warner Records",74,2,"Dua Lipa",36848730,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.702,0.825,"6","0","4",-3.787,0.0601,0.00883,0.0674,0.915,102.977,203.064,16221854,"2020","03","27","viernes","2021","03",217,"11-20"
"2XIc1pqjXV3Cr2BQUGNBck","LA NOCHE DE ANOCHE",82,"EL ÚLTIMO TOUR DEL MUNDO","album","Rimas Entertainment LLC",83,2,"Bad Bunny",57945768,99,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.856,0.618,"7","1","4",-4.892,0.286,0.0303,0.0866,0.391,81.993,203.2,15259550,"2020","11","27","viernes","2021","03",217,"11-20"
"4saklk6nie3yiGePpBwUoc","Dynamite",10,"BE","album","BIGHIT MUSIC / HYBE",6,1,"BTS",56375377,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.746,0.765,"6","0","4",-4.41,0.0993,0.0112,0.0936,0.737,114.044,199.053,15174579,"2020","11","20","viernes","2021","03",217,"21-30"
"079Ey5uxL04AKPQgVQwx5h","Baila Conmigo (with Rauw Alejandro)",74,"Revelación - EP","single","Selena Gomez Latin Project",65,2,"Selena Gomez",38009952,84,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.823,0.544,"5","1","4",-7.132,0.0715,0.0215,0.0966,0.664,149.903,186.087,15087570,"2021","03","12","viernes","2021","03",217,"21-30"
"5YYW3yRktprLRr47WK219Y","Ella No Es Tuya - Remix",71,"Ella No Es Tuya (Remix)","single","Sony Music Latin",59,3,"Rochy RD",742776,65,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.585,0.611,"6","1","4",-4.132,0.288,0.39,0.649,0.962,97.041,218.106,15037831,"2021","02","03","miércoles","2021","03",217,"21-30"
"65OVbaJR5O1RmwOQx0875b","Wants and Needs (feat. Lil Baby)",83,"Scary Hours 2","single","OVO",74,2,"Drake",68054384,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.578,0.449,"1","1","4",-6.349,0.286,0.0618,0.119,0.1,136.006,192.956,14101637,"2021","03","05","viernes","2021","03",217,"21-30"
"3YJJjQPAbDT7mGpX3WtQ9A","Good Days",82,"Good Days","single","Top Dawg Entertainment/RCA Records",69,1,"SZA",8584238,82,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.436,0.655,"1","0","4",-8.37,0.0583,0.499,0.688,0.412,121.002,279.204,13402324,"2020","12","25","viernes","2021","03",217,"21-30"
"2dHoVW9AxJVSRebPRyV2aA","Gone",70,"R","single","YG Entertainment/Interscope Records",62,1,"ROSÉ",3336179,63,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.647,0.377,"6","1","4",-6.003,0.0375,0.594,0.0768,0.653,79.936,207.163,13238406,"2021","03","12","viernes","2021","03",217,"21-30"
"6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar",88,"Fine Line","album","Columbia",85,1,"Harry Styles",23987672,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.548,0.816,"0","1","4",-4.209,0.0465,0.122,0.335,0.557,95.39,174,13225891,"2019","12","13","viernes","2021","03",217,"21-30"
"4cG7HUWYHBV6R6tHn1gxrl","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",81,"Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","single","Ministry of Sound Recordings",69,4,"Riton",104055,67,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.824,0.862,"2","1","4",-3.424,0.126,0.0076,0.303,0.801,122.98,169.153,13219250,"2021","01","15","viernes","2021","03",217,"21-30"
"7vrJn5hDSXRmdXoR30KgF1","BICHOTA",75,"BICHOTA","single","UMLE - Latino",63,1,"KAROL G",29419215,86,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",0.863,0.666,"1","0","4",-4.158,0.152,0.212,0.103,0.838,163.908,178.946,12992172,"2020","10","23","viernes","2021","03",217,"21-30"
"1t9WgS8FN0534tLBRwbaxO","Whoopty",70,"Loyalty Over Royalty","album","CJ Music Group/T-Series",58,1,"CJ",210804,63,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.719,0.648,"3","0","4",-7.6,0.125,0.2,0.127,0.66,140.201,123.262,12733727,"2021","02","19","viernes","2021","03",217,"21-30"
"35mvY5S1H3J2QZyna3TFe0","positions",84,"Positions","album","Republic Records",80,1,"Ariana Grande",84227300,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.737,0.802,"0","1","4",-4.771,0.0878,0.468,0.0931,0.682,144.015,172.324,12719418,"2020","10","30","viernes","2021","03",217,"31-40"
"3iw6V4LH7yPj1ESORX9RIN","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix",75,"Wellerman (Sea Shanty / 220 KID x Billen Ted Remix)","single","Polydor Records",63,3,"Nathan Evans",274981,66,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.722,0.893,"0","0","4",-3.255,0.0475,0.0441,0.0673,0.439,119.932,116.75,12439515,"2021","01","21","jueves","2021","03",217,"31-40"
"1diS6nkxMQc3wwC4G1j0bh","We're Good",76,"Future Nostalgia (The Moonlight Edition)","album","Warner Records",77,1,"Dua Lipa",36848730,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.722,0.588,"6","1","4",-5.932,0.0544,0.0319,0.183,0.59,134.01,165.506,12416071,"2021","02","11","jueves","2021","03",217,"31-40"
"1J14CdDAvBTE1AJYUOwl6C","Arcade",75,"Small Town Boy (Track By Track)","album","Universal Music, a division of Universal International Music BV",63,1,"Duncan Laurence",436817,68,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.453,0.35,"9","0","3",-11.639,0.0425,0.827,0.144,0.279,72.017,185.146,12188779,"2020","11","12","jueves","2021","03",217,"31-40"
"7qEHsqek33rTcFNT9PFqLf","Someone You Loved",87,"Divinely Uninspired To A Hellish Extent","album","Vertigo Berlin",80,1,"Lewis Capaldi",10021342,81,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.501,0.405,"1","1","4",-5.679,0.0319,0.751,0.105,0.446,109.891,182.16,12060335,"2019","05","17","viernes","2021","03",217,"31-40"
"3VvA1wSxukMLsvXoXtlwWx","Hecha Pa' Mi",74,"Más Negro Que Rojo","album","Sony Music Latin",63,1,"Boza",460823,66,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.725,0.756,"4","1","4",-5.013,0.0572,0.362,0.103,0.828,100.07,186.133,11931396,"2020","07","31","viernes","2021","03",217,"31-40"
"02MWAaffLxlfxAUY7c5dvx","Heat Waves",87,"Dreamland (+ Bonus Levels)","album","Polydor Records",76,1,"Glass Animals",3406034,79,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.761,0.525,"11","1","4",-6.9,0.0944,0.44,0.0921,0.531,80.87,238.805,11548121,"2020","08","06","jueves","2021","03",217,"31-40"
"6ft4hAq6yde8jPZY2i5zLr","Paradise (feat. Dermot Kennedy)",78,"Paradise","single","Universal-Island Records Ltd.",66,2,"MEDUZA",562678,76,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.632,0.595,"8","0","4",-7.644,0.0401,0.0689,0.209,0.435,124.114,167.903,11509687,"2020","10","30","viernes","2021","03",217,"31-40"
"6Im9k8u9iIzKMrmV7BWtlF","34+35",80,"Positions","album","Republic Records",80,1,"Ariana Grande",84227300,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.83,0.585,"0","1","4",-6.476,0.094,0.237,0.248,0.485,109.978,173.71,11496006,"2020","10","30","viernes","2021","03",217,"31-40"
"5YaskwnGDZFDRipaqzbwQx","Your Love (9PM)",78,"Your Love (9PM)","single","Virgin",66,3,"ATB",337147,64,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.669,0.784,"7","1","4",-5.603,0.112,0.194,0.115,0.517,125.993,150.052,11395451,"2021","01","15","viernes","2021","03",217,"31-40"
"4iJyoBOLtHqaGxP12qzhQI","Peaches (feat. Daniel Caesar & Giveon)",85,"Justice","album","RBMG/Def Jam",83,3,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.677,0.696,"0","1","4",-6.181,0.119,0.321,0.42,0.464,90.03,198.081,42402124,"2021","03","19","viernes","2021","03",218,"1-10"
"7lPN2DXiMsVn7XUKtOW1CS","drivers license",30,"drivers license","single","Olivia Rodrigo PS",18,1,"Olivia Rodrigo",21468692,84,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.585,0.436,"10","1","4",-8.761,0.0601,0.721,0.105,0.132,143.874,242.013,29333748,"2021","01","08","viernes","2021","03",218,"1-10"
"3VT8hOC5vuDXBsHrR53WFh","Astronaut In The Ocean",56,"Astronaut In The Ocean","single","Elektra (NEK)",44,1,"Masked Wolf",616076,68,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.778,0.695,"4","0","4",-6.865,0.0913,0.175,0.15,0.472,149.996,132.78,28308162,"2019","06","07","viernes","2021","03",218,"1-10"
"6tDDoYIxWvMLTdKpjFkc1B","telepatía",82,"Sin Miedo (del Amor y Otros Demonios) ∞","album","EMI / Interscope",72,1,"Kali Uchis",3244082,79,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.653,0.524,"11","0","4",-9.016,0.0502,0.112,0.203,0.553,83.97,160.191,28205390,"2020","12","04","viernes","2021","03",218,"1-10"
"1nahzW3kfMuwReTka28tH5","Hold On",77,"Justice","album","RBMG/Def Jam",83,1,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.658,0.634,"1","0","4",-6.068,0.0431,0.0104,0.12,0.302,140.002,170.813,27815726,"2021","03","19","viernes","2021","03",218,"1-10"
"5QO79kh1waicV47BqGRL3g","Save Your Tears",88,"After Hours","album","Republic Records",86,1,"The Weeknd",51405766,94,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.68,0.826,"0","1","4",-5.487,0.0309,0.0212,0.543,0.644,118.051,215.626,26875758,"2020","03","20","viernes","2021","03",218,"1-10"
"7MAibcTli4IisCtbHKrGMh","Leave The Door Open",18,"Leave The Door Open","single","Aftermath Entertainment/Atlantic",8,3,"Bruno Mars",43884360,87,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.586,0.616,"5","1","4",-7.964,0.0324,0.182,0.0927,0.719,148.088,242.096,24076582,"2021","03","05","viernes","2021","03",218,"1-10"
"0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights",90,"After Hours","album","Republic Records",86,1,"The Weeknd",51405766,94,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.514,0.73,"1","1","4",-5.934,0.0598,0.00146,0.0897,0.334,171.005,200.04,21727461,"2020","03","20","viernes","2021","03",218,"1-10"
"6F2r4HgpJnvKDmkN6JEN6J","As I Am (feat. Khalid)",69,"Justice","album","RBMG/Def Jam",83,2,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.595,0.543,"11","1","4",-8.149,0.038,0.127,0.0975,0.109,99.928,174.406,21522896,"2021","03","19","viernes","2021","03",218,"1-10"
"4MzXwWMhyBbmu6hOcLVD49","DÁKITI",80,"EL ÚLTIMO TOUR DEL MUNDO","album","Rimas Entertainment LLC",83,2,"Bad Bunny",57945768,99,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE",0.731,0.573,"4","0","4",-10.059,0.0544,0.401,0.113,0.145,109.928,205.09,21050177,"2020","11","27","viernes","2021","03",218,"1-10"
"3FAJ6O0NOHQV8Mc5Ri6ENp","Heartbreak Anniversary",83,"TAKE TIME","album","Epic/Not So Fast",75,1,"Giveon",2553572,80,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.449,0.465,"0","1","3",-8.964,0.0791,0.524,0.303,0.543,89.087,198.37,20433244,"2020","03","27","viernes","2021","03",218,"11-20"
"6f3Slt0GbA2bPZlz0aIFXN","The Business",82,"The Business","single","Atlantic Records",70,1,"Tiësto",6555417,82,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.798,0.62,"8","0","4",-7.079,0.232,0.414,0.112,0.235,120.031,164,19011871,"2020","09","16","miércoles","2021","03",218,"11-20"
"5nujrmhLynf4yMoMtj8AQF","Levitating (feat. DaBaby)",84,"Future Nostalgia","album","Warner Records",74,2,"Dua Lipa",36848730,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.702,0.825,"6","0","4",-3.787,0.0601,0.00883,0.0674,0.915,102.977,203.064,18426804,"2020","03","27","viernes","2021","03",218,"11-20"
"2WnAKZefdRHxtBEkRjFOHC","Anyone",73,"Justice","album","RBMG/Def Jam",83,1,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.685,0.521,"2","1","4",-8.285,0.0345,0.185,0.111,0.578,115.885,190.779,17962110,"2021","03","19","viernes","2021","03",218,"11-20"
"1M4OcYkxAtu3ErzSgDEfoi","Up",70,"Up (Instrumental)","single","Atlantic Records",58,1,"Cardi B",20558860,81,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.868,0.795,"11","1","4",-6.044,0.269,0.0012,0.0461,0.819,166,156.944,17543558,"2021","02","04","jueves","2021","03",218,"11-20"
"5Kskr9LcNYa0tpt5f0ZEJx","Calling My Phone",8,"Calling My Phone","single","Columbia",2,2,"Lil Tjay",5760349,80,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.907,0.393,"4","0","4",-7.636,0.0539,0.451,0.135,0.202,104.949,205.458,17140989,"2021","02","12","viernes","2021","03",218,"11-20"
"1xK1Gg9SxG8fy2Ya373oqb","Bandido",74,"Bandido","single","White World Music",62,2,"Myke Towers",9738912,85,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.713,0.617,"8","1","4",-4.637,0.0887,0.122,0.0962,0.682,168.021,232.853,16969157,"2020","12","10","jueves","2021","03",218,"11-20"
"27OeeYzk6klgBh83TSvGMA","WITHOUT YOU",79,"F*CK LOVE (SAVAGE)","album","Columbia",74,1,"The Kid LAROI",4048084,82,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.662,0.413,"0","1","4",-7.357,0.0299,0.213,0.134,0.467,93.005,161.384,16870979,"2020","11","06","viernes","2021","03",218,"11-20"
"60ynsPSSKe6O3sfwRnIBRf","Streets",82,"Hot Pink","album","Kemosabe Records/RCA Records",78,1,"Doja Cat",22555550,87,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.749,0.463,"11","1","4",-8.433,0.0842,0.21,0.338,0.189,90.035,226.986,16810052,"2019","11","07","jueves","2021","03",218,"11-20"
"3tjFYV6RSFtuktYl3ZtYcq","Mood (feat. iann dior)",12,"Mood (feat. iann dior)","single","Records/Columbia",4,2,"24kGoldn",1881026,74,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.7,0.722,"7","0","4",-3.558,0.0369,0.221,0.272,0.756,90.989,140.525,16736317,"2020","07","24","viernes","2021","03",218,"11-20"
"6Xgq7MvZiet0hVi3KaDSgJ","Holy (feat. Chance The Rapper)",70,"Justice","album","RBMG/Def Jam",83,2,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.67,0.693,"6","1","4",-8.34,0.35,0.2,0.0909,0.388,87.017,212.093,15818211,"2021","03","19","viernes","2021","03",218,"21-30"
"4cG7HUWYHBV6R6tHn1gxrl","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",81,"Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","single","Ministry of Sound Recordings",69,4,"Riton",104055,67,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.824,0.862,"2","1","4",-3.424,0.126,0.0076,0.303,0.801,122.98,169.153,14997564,"2021","01","15","viernes","2021","03",218,"21-30"
"5YYW3yRktprLRr47WK219Y","Ella No Es Tuya - Remix",71,"Ella No Es Tuya (Remix)","single","Sony Music Latin",59,3,"Rochy RD",742776,65,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.585,0.611,"6","1","4",-4.132,0.288,0.39,0.649,0.962,97.041,218.106,14645236,"2021","02","03","miércoles","2021","03",218,"21-30"
"2XIc1pqjXV3Cr2BQUGNBck","LA NOCHE DE ANOCHE",82,"EL ÚLTIMO TOUR DEL MUNDO","album","Rimas Entertainment LLC",83,2,"Bad Bunny",57945768,99,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.856,0.618,"7","1","4",-4.892,0.286,0.0303,0.0866,0.391,81.993,203.2,14536054,"2020","11","27","viernes","2021","03",218,"21-30"
"3aQem4jVGdhtg116TmJnHz","What’s Next",75,"Scary Hours 2","single","OVO",74,1,"Drake",68054384,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.781,0.594,"0","0","4",-6.959,0.0485,0.0136,0.162,0.0628,129.895,178.153,14483146,"2021","03","05","viernes","2021","03",218,"21-30"
"2pn8dNVSpYnAtlKFC8Q0DJ","On The Ground",70,"R","single","YG Entertainment/Interscope Records",62,1,"ROSÉ",3336179,63,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.311,0.607,"1","1","4",-6.578,0.11,0.0174,0.131,0.286,188.7,168.085,14299385,"2021","03","12","viernes","2021","03",218,"21-30"
"3S8jK1mGzQi24ilFb45DAZ","Lonely (with benny blanco)",73,"Justice","album","Friends Keep Secrets/Def Jam Recordings/Interscope Records",83,2,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.619,0.241,"11","0","4",-7.102,0.046,0.9,0.116,0.0719,79.461,149.189,13546603,"2021","03","19","viernes","2021","03",218,"21-30"
"137mSruegm1u6x9NvwiagR","Unstable (feat. The Kid LAROI)",69,"Justice","album","RBMG/Def Jam",83,2,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.495,0.333,"4","0","4",-10.109,0.0288,0.737,0.112,0.37,99.757,158.324,13511714,"2021","03","19","viernes","2021","03",218,"21-30"
"6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar",88,"Fine Line","album","Columbia",85,1,"Harry Styles",23987672,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.548,0.816,"0","1","4",-4.209,0.0465,0.122,0.335,0.557,95.39,174,13453266,"2019","12","13","viernes","2021","03",218,"21-30"
"4saklk6nie3yiGePpBwUoc","Dynamite",10,"BE","album","BIGHIT MUSIC / HYBE",6,1,"BTS",56375377,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.746,0.765,"6","0","4",-4.41,0.0993,0.0112,0.0936,0.737,114.044,199.053,13380333,"2020","11","20","viernes","2021","03",218,"21-30"
"1diS6nkxMQc3wwC4G1j0bh","We're Good",76,"Future Nostalgia (The Moonlight Edition)","album","Warner Records",77,1,"Dua Lipa",36848730,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.722,0.588,"6","1","4",-5.932,0.0544,0.0319,0.183,0.59,134.01,165.506,13248190,"2021","02","11","jueves","2021","03",218,"31-40"
"079Ey5uxL04AKPQgVQwx5h","Baila Conmigo (with Rauw Alejandro)",74,"Revelación - EP","single","Selena Gomez Latin Project",65,2,"Selena Gomez",38009952,84,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.823,0.544,"5","1","4",-7.132,0.0715,0.0215,0.0966,0.664,149.903,186.087,13052407,"2021","03","12","viernes","2021","03",218,"31-40"
"1J14CdDAvBTE1AJYUOwl6C","Arcade",75,"Small Town Boy (Track By Track)","album","Universal Music, a division of Universal International Music BV",63,1,"Duncan Laurence",436817,68,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.453,0.35,"9","0","3",-11.639,0.0425,0.827,0.144,0.279,72.017,185.146,12891831,"2020","11","12","jueves","2021","03",218,"31-40"
"3YJJjQPAbDT7mGpX3WtQ9A","Good Days",82,"Good Days","single","Top Dawg Entertainment/RCA Records",69,1,"SZA",8584238,82,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.436,0.655,"1","0","4",-8.37,0.0583,0.499,0.688,0.412,121.002,279.204,12749789,"2020","12","25","viernes","2021","03",218,"31-40"
"35mvY5S1H3J2QZyna3TFe0","positions",84,"Positions","album","Republic Records",80,1,"Ariana Grande",84227300,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.737,0.802,"0","1","4",-4.771,0.0878,0.468,0.0931,0.682,144.015,172.324,12587726,"2020","10","30","viernes","2021","03",218,"31-40"
"3iw6V4LH7yPj1ESORX9RIN","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix",75,"Wellerman (Sea Shanty / 220 KID x Billen Ted Remix)","single","Polydor Records",63,3,"Nathan Evans",274981,66,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.722,0.893,"0","0","4",-3.255,0.0475,0.0441,0.0673,0.439,119.932,116.75,12563140,"2021","01","21","jueves","2021","03",218,"31-40"
"3T03rPwlL8NVk1yIaxeD8U","Off My Face",77,"Justice","album","RBMG/Def Jam",83,1,"Justin Bieber",66812592,90,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.509,0.228,"4","1","4",-8.68,0.0332,0.92,0.104,0.586,90.674,156.467,12517239,"2021","03","19","viernes","2021","03",218,"31-40"
"7vrJn5hDSXRmdXoR30KgF1","BICHOTA",75,"BICHOTA","single","UMLE - Latino",63,1,"KAROL G",29419215,86,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",0.863,0.666,"1","0","4",-4.158,0.152,0.212,0.103,0.838,163.908,178.946,12378209,"2020","10","23","viernes","2021","03",218,"31-40"
"7Bk0uXKk1uPT0XuQbpFzvs","Fiel",74,"Los Legendarios 001","album","La Base Music Group/ WK Records",63,3,"Los Legendarios",77771,67,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.849,0.701,"6","0","4",-4.407,0.06,0.407,0.112,0.505,98.005,261.665,12246728,"2021","02","04","jueves","2021","03",218,"31-40"
"5YaskwnGDZFDRipaqzbwQx","Your Love (9PM)",78,"Your Love (9PM)","single","Virgin",66,3,"ATB",337147,64,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.669,0.784,"7","1","4",-5.603,0.112,0.194,0.115,0.517,125.993,150.052,12121676,"2021","01","15","viernes","2021","03",218,"31-40"
